t,angle,gyro,speed,dist,LQR_u,yawout,yaw,joyx,joyy,joyy_f,height,angle_zp,dist_zp,leg_add,bat,motor1_t,motor2_t,unctrl,jump
86930,7.18452,-12.93961,1.010045,1.425068,0.102859,0.166881,0.211993,0,0,0,48,7.606211,1.04234,12.21616,8.14247,-0.13487,0.032011,0,0
86950,6.866207,-0.93961,0.610937,1.438874,0.157501,-0.062668,0.142445,0,0,0,48,7.602898,1.04234,12.20968,8.14247,-0.047417,-0.110084,0,0
86971,6.937318,6.25123,0.087148,1.441942,0.257994,-0.174595,0.029295,0,0,0,48,7.599464,1.04234,12.24682,8.14247,-0.041699,-0.216295,0,0
86989,7.221043,3.182528,-0.01947,1.441942,0.285386,-0.12604,-0.035127,0,0,0,48,7.596285,1.04234,12.29936,8.14247,-0.079673,-0.205713,0,0
87010,7.449786,-2.23732,0.118439,1.444243,0.295528,-0.090976,-0.05991,0,0,0,48,7.59267,1.04234,12.3502,8.14247,-0.102276,-0.193252,0,0
87032,7.511853,-4.756404,0.224779,1.448845,0.290911,-0.165315,-0.089669,0,0,0,48,7.588609,1.04234,12.38435,8.14247,-0.062798,-0.228113,0,0
87052,7.46399,-5.53503,0.17385,1.45268,0.14434,-0.256054,-0.141324,0,0,0,48,7.584846,1.04234,12.39821,8.11865,0.055857,-0.200197,0,0
87073,7.352333,-3.718236,0.074627,1.454981,0.029141,-0.312028,-0.203404,0,0,0,48,7.581018,1.04234,12.41151,8.11865,0.141443,-0.170585,0,0
87093,7.292952,-2.481595,-0.076987,1.454214,-0.127245,-0.273118,-0.238998,0,0,0,48,7.577139,1.04234,12.44105,8.11865,0.200181,-0.072937,0,0
87115,7.269301,-1.626633,-0.149254,1.451146,-0.246492,-0.165074,-0.226222,0,0,0,48,7.572822,1.04234,12.4925,8.11865,0.205783,0.040709,0,0
87135,7.234506,-0.252587,-0.337757,1.44501,-0.435539,-0.065585,-0.181694,0,0,0,48,7.568867,1.04234,12.52845,8.11865,0.250562,0.184977,0,0
87157,7.165346,2.526039,-0.345512,1.436573,-0.466915,0.081481,-0.099972,0,0,0,48,7.564505,1.04234,12.53731,8.11865,0.192717,0.274198,0,0
87176,7.21708,3.151993,-0.60419,1.425068,-0.666134,0.249397,0.005044,0,0,0,48,7.560944,1.04234,12.53273,8.11865,0.208369,0.457765,0,0
87198,7.228328,5.961154,-0.74554,1.409729,-0.700087,0.417837,0.148446,0,0,0,48,7.55662,1.04234,12.53731,8.11865,0.141125,0.558962,0,0
87219,7.28338,9.319932,-0.826419,1.392088,-0.570552,0.488809,0.276212,0,0,0,48,7.552744,1.04234,12.55229,8.11865,0.040871,0.52968,0,0
87239,7.378537,11.96115,-1.010211,1.372146,-0.470155,0.431169,0.348648,0,0,0,48,7.548941,1.04234,12.53979,8.11865,0.019493,0.450662,0,0
87262,7.585496,7.76268,-0.876555,1.35067,-0.410347,0.178879,0.323533,0,0,0,48,7.544874,1.04234,12.47617,8.11865,0.115734,0.294613,0,0
87282,7.718037,3.472604,-0.580687,1.337631,-0.302209,-0.063158,0.212183,0,0,0,48,7.541293,1.04234,12.41088,8.11865,0.182684,0.119526,0,0
87303,7.681643,2.342833,-0.476446,1.326893,-0.307004,-0.253606,0.053491,0,0,0,48,7.537828,1.04234,12.37709,8.11865,0.280305,0.026699,0,0
87324,7.657639,1.16726,-0.347699,1.319991,-0.270392,-0.33332,-0.092788,0,0,0,48,7.534484,1.04234,12.38362,8.11865,0.301856,-0.031464,0,0
87344,7.572938,0.877184,-0.18098,1.315389,-0.236684,-0.307053,-0.180719,0,0,0,48,7.531242,1.04234,12.40456,8.11865,0.271868,-0.035184,0,0
87367,7.500014,0.587108,-0.131025,1.311554,-0.280846,-0.248629,-0.21573,0,0,0,48,7.527784,1.04234,12.41467,8.11865,0.264737,0.016109,0,0
87387,7.452529,-0.664801,-0.112935,1.309253,-0.389843,-0.187732,-0.211017,0,0,0,48,7.524729,1.04234,12.41761,8.11865,0.288787,0.101055,0,0
87407,7.386885,0.831382,-0.032489,1.308486,-0.306513,-0.159418,-0.195527,0,0,0,48,7.521743,1.04234,12.42757,8.11865,0.232966,0.073548,0,0
87429,7.35729,0.861917,-0.000803,1.308486,-0.29848,-0.174611,-0.18385,0,0,0,48,7.518526,1.04234,12.43366,8.11865,0.236546,0.061935,0,0
87449,7.34368,1.839016,0.028642,1.309253,-0.20603,-0.202999,-0.1872,0,0,0,48,7.515651,1.04234,12.44331,8.11865,0.204515,0.001515,0,0
87469,7.352093,2.342833,0.016813,1.31002,-0.135041,-0.218136,-0.195619,0,0,0,48,7.512812,1.04234,12.4408,8.11865,0.176588,-0.041548,0,0
87491,7.424962,2.648176,0.129825,1.312321,0.108661,-0.215072,-0.202326,0,0,0,48,7.510002,1.04234,12.43607,8.11865,0.053205,-0.161866,0,0
87512,7.533103,0.495504,0.213453,1.316156,0.261235,-0.227914,-0.210893,0,0,0,48,7.507213,1.04234,12.43997,8.11865,-0.01666,-0.244574,0,0
87532,7.539518,-0.618999,0.384785,1.323058,0.440796,-0.242684,-0.220778,0,0,0,48,7.504432,1.04234,12.44373,8.11865,-0.099056,-0.34174,0,0
87554,7.511826,-0.603732,0.410631,1.331495,0.574654,-0.23806,-0.235085,0,0,0,48,7.501365,1.04234,12.43927,8.11865,-0.168297,-0.406357,0,0
87572,7.545359,-1.015946,0.380995,1.339165,0.687979,-0.192255,-0.228974,0,0,0,48,7.498837,1.04234,12.42234,8.11865,-0.247862,-0.440117,0,0
87595,7.630224,-8.008312,0.610574,1.353738,0.662474,0.028813,-0.160578,0,0,0,48,7.49571,1.04234,12.39315,8.11865,-0.345644,-0.31683,0,0
87616,7.602148,-15.39762,1.061059,1.374447,0.584393,0.286061,-0.020583,0,0,0,48,7.492808,1.04234,12.36671,8.11865,-0.435227,-0.149166,0,0
87636,7.429986,-18.35946,1.192401,1.397457,0.326761,0.387841,0.130663,0,0,0,48,7.489826,1.04234,12.34486,8.11865,-0.357301,0.03054,0,0
87658,7.031258,-13.58083,0.982434,1.422,0.000968,0.257899,0.214462,0,0,0,48,7.486421,1.04234,12.32371,8.11865,-0.129434,0.128466,0,0
87676,6.686142,-1.077015,0.601861,1.435039,0.059008,0.028713,0.181917,0,0,0,48,7.48352,1.04234,12.31514,8.11865,-0.04386,-0.015148,0,0
87699,6.785995,7.151993,0.020034,1.438107,0.208204,-0.13657,0.064268,0,0,0,48,7.479829,1.04234,12.32184,8.11865,-0.035817,-0.172387,0,0
87720,7.159701,2.800848,-0.016244,1.43734,0.296065,-0.058543,-0.001217,0,0,0,48,7.476355,1.04234,12.34696,8.11865,-0.118761,-0.177304,0,0
87740,7.408904,-2.93961,0.170462,1.439641,0.350312,-0.001557,-0.007132,0,0,0,48,7.472795,1.04234,12.3946,8.11865,-0.174377,-0.175935,0,0
87762,7.441919,-5.825106,0.253944,1.444243,0.281726,-0.101942,-0.026295,0,0,0,48,7.468793,1.04234,12.44775,8.11865,-0.089892,-0.191834,0,0
87782,7.332029,-4.72587,0.206679,1.448078,0.192675,-0.188742,-0.078287,0,0,0,48,7.465083,1.04234,12.45537,8.11865,-0.001966,-0.190709,0,0
87803,7.223981,-2.848007,-0.04318,1.448078,-0.025164,-0.20397,-0.130156,0,0,0,48,7.461312,1.04234,12.42902,8.11865,0.114567,-0.089403,0,0
87822,7.180016,-1.458694,-0.193362,1.44501,-0.168194,-0.135717,-0.144345,0,0,0,48,7.457489,1.04234,12.42822,8.11865,0.151955,0.016238,0,0
87844,7.195061,-1.672434,-0.290989,1.439641,-0.336531,0.014921,-0.10302,0,0,0,48,7.453244,1.04234,12.47512,8.11865,0.160805,0.175726,0,0
87864,7.150943,-1.290755,-0.46229,1.432738,-0.591617,0.124883,-0.035195,0,0,0,48,7.449363,1.04234,12.5175,8.11865,0.233367,0.35825,0,0
87884,7.067595,1.335199,-0.499997,1.424301,-0.675084,0.23625,0.053576,0,0,0,48,7.445479,1.04234,12.51153,8.11865,0.219417,0.455667,0,0
87907,7.01464,5.426802,-0.781685,1.409729,-0.82881,0.392355,0.168765,0,0,0,48,7.441224,1.04234,12.47429,8.11865,0.218227,0.610583,0,0
87928,7.006427,11.31993,-0.95926,1.390554,-0.724626,0.488643,0.287649,0,0,0,48,7.437014,1.04234,12.47161,8.11865,0.117991,0.606635,0,0
87950,7.159528,14.84665,-1.079419,1.36601,-0.49344,0.411771,0.357952,0,0,0,48,7.432886,1.04234,12.50216,8.11865,0.040835,0.452605,0,0
87970,7.4106,12.23596,-1.089521,1.343,-0.398407,0.13697,0.315823,0,0,0,48,7.429234,1.04234,12.50031,8.11865,0.130719,0.267689,0,0
87990,7.599251,7.381001,-0.829809,1.325359,-0.281922,-0.194899,0.168992,0,0,0,48,7.425702,1.04234,12.44811,8.11865,0.23841,0.043511,0,0
88011,7.724032,3.44207,-0.695128,1.310787,-0.231812,-0.407346,-0.033073,0,0,0,48,7.422305,1.04234,12.38516,8.11865,0.319579,-0.087767,0,0
88031,7.833214,-3.962511,-0.314141,1.303884,-0.246507,-0.3452,-0.166958,0,0,0,48,7.419037,1.04234,12.35961,8.11865,0.295854,-0.049347,0,0
88053,7.687258,-7.443427,0.05166,1.303117,-0.33576,-0.210439,-0.208685,0,0,0,48,7.415576,1.04234,12.3955,8.11865,0.273099,0.06266,0,0
88073,7.389457,-4.176251,0.016691,1.303884,-0.48374,-0.141361,-0.189684,0,0,0,48,7.412531,1.04234,12.45065,8.11865,0.31255,0.171189,0,0
88095,7.113542,2.25123,-0.225916,1.300049,-0.603465,-0.122295,-0.164511,0,0,0,48,7.409272,1.04234,12.4746,8.11865,0.36288,0.240585,0,0
88115,7.053567,6.632909,-0.29877,1.293913,-0.494024,-0.067324,-0.139464,0,0,0,48,7.406384,1.04234,12.45438,8.11865,0.280674,0.21335,0,0
88137,7.241426,5.381001,-0.36163,1.285476,-0.435222,-0.020319,-0.10284,0,0,0,48,7.403286,1.04234,12.43628,8.11865,0.22777,0.207452,0,0
88157,7.417813,1.045123,-0.112494,1.281641,-0.326431,-0.004034,-0.066403,0,0,0,48,7.400542,1.04234,12.45942,8.11865,0.165233,0.161198,0,0
88179,7.450197,-2.283122,0.149982,1.282408,-0.279643,-0.025641,-0.043429,0,0,0,48,7.397596,1.04234,12.49082,8.11865,0.152642,0.127001,0,0
88196,7.339681,-1.199152,0.09348,1.283942,-0.344485,-0.064967,-0.047336,0,0,0,48,7.395494,1.04234,12.48645,8.11865,0.204726,0.139759,0,0
88219,7.241488,2.297031,0.013283,1.285476,-0.251079,-0.114006,-0.070725,0,0,0,48,7.392644,1.04234,12.45603,8.11865,0.182543,0.068537,0,0
88239,7.323386,2.266497,0.034627,1.286243,-0.100857,-0.105783,-0.083266,0,0,0,48,7.390084,1.04234,12.44728,8.11865,0.10332,-0.002463,0,0
88262,7.407691,0.052756,0.145601,1.288544,0.005292,-0.092959,-0.08693,0,0,0,48,7.387293,1.04234,12.48247,8.11865,0.043833,-0.049125,0,0
88283,7.411751,-1.351824,0.237352,1.293146,0.071095,-0.126506,-0.097882,0,0,0,48,7.384769,1.04234,12.51191,8.11865,0.027705,-0.0988,0,0
88306,7.350636,-0.359457,0.382422,1.300049,0.267147,-0.21257,-0.130206,0,0,0,48,7.381994,1.04234,12.5072,8.11865,-0.027288,-0.239858,0,0
88326,7.343,1.243596,0.217214,1.304651,0.346277,-0.283048,-0.179309,0,0,0,48,7.379461,1.04234,12.49234,8.11865,-0.031615,-0.314663,0,0
88348,7.432292,-0.664801,0.331663,1.311554,0.529883,-0.333325,-0.237526,0,0,0,48,7.376653,1.04234,12.50309,8.11865,-0.098279,-0.431604,0,0
88369,7.481711,-3.168618,0.512459,1.320758,0.68674,-0.373116,-0.287698,0,0,0,48,7.374072,1.04234,12.53046,8.11865,-0.156812,-0.529928,0,0
88389,7.437168,-6.038846,0.553394,1.332262,0.613549,-0.338145,-0.31685,0,0,0,48,7.371451,1.04234,12.53424,8.11865,-0.137702,-0.475847,0,0
88410,7.307737,-6.512129,0.70081,1.346068,0.631682,-0.129648,-0.284231,0,0,0,48,7.368777,1.04234,12.50921,8.11865,-0.251017,-0.380665,0,0
88429,7.228884,-8.741137,0.800023,1.361408,0.527164,0.17262,-0.15784,0,0,0,48,7.366034,1.04234,12.47979,8.11865,-0.349892,-0.177272,0,0
88451,7.119318,-11.04648,0.785933,1.379049,0.254978,0.414129,0.045806,0,0,0,48,7.36292,1.04234,12.4848,8.11865,-0.334554,0.079575,0,0
88472,6.93573,-8.13045,0.727807,1.395923,0.161486,0.423468,0.201099,0,0,0,48,7.359981,1.04234,12.50429,8.11865,-0.292477,0.130991,0,0
88489,6.831948,-4.512129,0.68588,1.407428,0.198711,0.343226,0.259483,0,0,0,48,7.357545,1.04234,12.50142,8.11865,-0.270968,0.072258,0,0
88511,6.768871,0.556573,0.327703,1.415097,0.132479,0.174765,0.251633,0,0,0,48,7.354391,1.04234,12.46743,8.11865,-0.153622,0.021143,0,0
88532,6.889585,2.968787,0.103979,1.417398,0.214251,0.114913,0.205216,0,0,0,48,7.35113,1.04234,12.45516,8.11865,-0.164582,-0.049669,0,0
88554,7.182775,-0.93961,0.038913,1.418165,0.23835,0.137033,0.170542,0,0,0,48,7.347441,1.04234,12.49729,8.11865,-0.187691,-0.050659,0,0
88574,7.281592,-3.275488,0.209478,1.420466,0.317623,0.125989,0.155834,0,0,0,48,7.344011,1.04234,12.55152,8.11865,-0.221806,-0.095817,0,0
88596,7.2483,-4.02358,0.075181,1.422,0.133007,0.11736,0.138655,0,0,0,48,7.340166,1.04234,12.57329,8.11865,-0.125183,-0.007824,0,0
88616,7.144101,-1.74877,-0.016267,1.422,0.062181,0.097613,0.123184,0,0,0,48,7.336614,1.04234,12.55939,8.11865,-0.079897,0.017716,0,0
88637,7.193772,-3.596098,-0.126323,1.419699,-0.133397,0.173487,0.13005,0,0,0,48,7.333017,1.04234,12.56055,8.11865,-0.020045,0.153442,0,0
88659,7.111351,-3.244954,-0.137972,1.416631,-0.300869,0.23579,0.160597,0,0,0,48,7.329024,1.04234,12.60047,8.11865,0.03254,0.268329,0,0
88679,6.990506,-0.557931,-0.368455,1.410496,-0.539955,0.275067,0.198041,0,0,0,48,7.325375,1.04234,12.635,8.11865,0.132444,0.407511,0,0
88701,6.846542,2.877184,-0.612217,1.399758,-0.806391,0.37114,0.250756,0,0,0,48,7.321358,1.04234,12.62403,8.11865,0.217625,0.588766,0,0
88721,6.740548,9.65581,-0.746692,1.385952,-0.738467,0.420859,0.309636,0,0,0,48,7.317721,1.04234,12.60005,8.11865,0.158804,0.579663,0,0
88744,6.872232,14.3123,-1.034441,1.362942,-0.622615,0.376172,0.357772,0,0,0,48,7.313773,1.04234,12.60524,8.11865,0.123222,0.499393,0,0
88764,7.154651,12.08329,-0.981603,1.342233,-0.462908,0.112455,0.309628,0,0,0,48,7.310259,1.04234,12.62373,8.11865,0.175227,0.287681,0,0
88786,7.359527,9.625276,-0.877922,1.322291,-0.308018,-0.223471,0.144694,0,0,0,48,7.306507,1.04234,12.60182,8.11865,0.265745,0.042273,0,0
88807,7.517117,5.426802,-0.775567,1.306952,-0.272009,-0.385873,-0.047631,0,0,0,48,7.303217,1.04234,12.53626,8.11865,0.328941,-0.056932,0,0
88828,7.662908,-2.557931,-0.331678,1.299282,-0.240417,-0.323513,-0.17031,0,0,0,48,7.300043,1.04234,12.48744,8.11865,0.281965,-0.041548,0,0
88850,7.565834,-7.458694,-0.03298,1.297748,-0.418827,-0.161255,-0.194921,0,0,0,48,7.29668,1.04234,12.49721,8.11865,0.290041,0.128786,0,0
88871,7.281735,-4.069381,0.023957,1.298515,-0.48678,-0.112848,-0.168499,0,0,0,48,7.293722,1.04234,12.5462,8.11865,0.299814,0.186966,0,0
88891,7.027413,0.587108,-0.191786,1.295447,-0.670722,-0.083526,-0.144063,0,0,0,48,7.290837,1.04234,12.54912,8.11865,0.377124,0.293598,0,0
88911,6.930803,6.068024,-0.28678,1.289311,-0.558392,-0.057685,-0.118222,0,0,0,48,7.288016,1.04234,12.49407,8.11865,0.308039,0.250354,0,0
88931,7.05486,6.724512,-0.433164,1.280107,-0.521507,-0.015967,-0.083832,0,0,0,48,7.285261,1.04234,12.44407,8.11865,0.268737,0.25277,0,0
88952,7.293916,3.533672,-0.378866,1.272437,-0.420682,0.022333,-0.046142,0,0,0,48,7.282579,1.04234,12.4477,8.11865,0.199174,0.221508,0,0
88974,7.459963,-3.061748,-0.042712,1.270136,-0.374815,0.007354,-0.020205,0,0,0,48,7.279706,1.04234,12.47883,8.11865,0.18373,0.191084,0,0
88994,7.346611,-3.15335,0.037803,1.27167,-0.412391,-0.026866,-0.019006,0,0,0,48,7.277157,1.04234,12.46249,8.11865,0.219628,0.192762,0,0
89016,7.182338,0.220695,0.071633,1.273204,-0.332469,-0.067372,-0.035084,0,0,0,48,7.274405,1.04234,12.40171,8.11865,0.19992,0.132548,0,0
89036,7.189833,1.16726,-0.043049,1.272437,-0.32622,-0.059394,-0.045427,0,0,0,48,7.27194,1.04234,12.37677,8.11865,0.192807,0.133413,0,0
89058,7.262716,-0.588465,0.050341,1.273204,-0.257157,-0.029732,-0.042635,0,0,0,48,7.269261,1.04234,12.40624,8.11865,0.143445,0.113713,0,0
89076,7.263225,-0.909076,0.109226,1.274738,-0.198958,-0.050857,-0.041776,0,0,0,48,7.26709,1.04234,12.43216,8.11865,0.124908,0.07405,0,0
89098,7.189529,-0.222053,0.101669,1.277039,-0.197749,-0.073501,-0.049152,0,0,0,48,7.264694,1.04234,12.42442,8.16629,0.135625,0.062124,0,0
89118,7.169974,1.029856,0.039504,1.278573,-0.144514,-0.076149,-0.059129,0,0,0,48,7.262306,1.04234,12.39792,8.16629,0.110332,0.034182,0,0
89140,7.23711,0.266497,0.074607,1.280874,-0.038265,-0.096075,-0.071115,0,0,0,48,7.259684,1.04234,12.39832,8.16629,0.06717,-0.028905,0,0
89160,7.271053,-0.603732,0.25152,1.284709,0.130423,-0.108372,-0.083412,0,0,0,48,7.257298,1.04234,12.42873,8.16629,-0.011026,-0.119397,0,0
89182,7.248886,-1.397625,0.268585,1.289311,0.142295,-0.166862,-0.107093,0,0,0,48,7.254666,1.04234,12.4403,8.16629,0.012284,-0.154578,0,0
89202,7.173478,0.984054,0.149035,1.293146,0.192761,-0.216991,-0.139513,0,0,0,48,7.252258,1.04234,12.41921,8.16629,0.012115,-0.204876,0,0
89224,7.229716,0.190161,0.221871,1.298515,0.343568,-0.272704,-0.184233,0,0,0,48,7.249587,1.04234,12.39934,8.16629,-0.035432,-0.308136,0,0
89244,7.258749,-0.664801,0.284755,1.303884,0.452936,-0.317856,-0.228775,0,0,0,48,7.247132,1.04234,12.41017,8.16629,-0.06754,-0.385396,0,0
89265,7.23923,-2.23732,0.416774,1.310787,0.513501,-0.377968,-0.277894,0,0,0,48,7.244646,1.04234,12.43439,8.16629,-0.067767,-0.445735,0,0
89287,7.163186,-2.283122,0.395927,1.319224,0.498855,-0.406261,-0.328782,0,0,0,48,7.241868,1.04234,12.43237,8.16629,-0.046297,-0.452558,0,0
89307,7.106357,-2.038847,0.385487,1.326893,0.508743,-0.356237,-0.350208,0,0,0,48,7.239296,1.04234,12.41064,8.16629,-0.076253,-0.43249,0,0
89329,7.077013,-1.840373,0.508828,1.336097,0.636895,-0.245812,-0.328333,0,0,0,48,7.236668,1.04234,12.40004,8.16629,-0.195542,-0.441353,0,0
89349,7.091306,-3.15335,0.407766,1.343,0.544419,-0.099085,-0.262217,0,0,0,48,7.233984,1.04234,12.40688,8.16629,-0.222667,-0.321752,0,0
89371,7.09865,-6.283122,0.483761,1.353738,0.448953,0.092714,-0.146754,0,0,0,48,7.230962,1.04234,12.40034,8.16629,-0.270833,-0.17812,0,0
89393,6.999901,-8.909076,0.55827,1.366777,0.224849,0.276635,0.001136,0,0,0,48,7.227858,1.04234,12.36315,8.16629,-0.250742,0.025893,0,0
89413,6.820999,-7.306022,0.650083,1.379816,0.156611,0.379146,0.136014,0,0,0,48,7.224952,1.04234,12.3257,8.16629,-0.267879,0.111268,0,0
89435,6.670771,-2.038847,0.385207,1.38902,0.061786,0.388808,0.240943,0,0,0,48,7.221658,1.04234,12.3084,8.16629,-0.225297,0.163511,0,0
89454,6.665231,2.068024,0.22063,1.392855,0.138165,0.338998,0.283957,0,0,0,48,7.218883,1.04234,12.30674,8.16629,-0.238581,0.100417,0,0
89474,6.800833,2.968787,0.008152,1.392855,0.156921,0.288015,0.2916,0,0,0,48,7.215727,1.04234,12.30397,8.16629,-0.222468,0.065547,0,0
89495,6.996753,0.205428,-0.018984,1.392088,0.166003,0.275598,0.284069,0,0,0,48,7.21251,1.04234,12.29777,8.16629,-0.2208,0.054797,0,0
89517,7.087617,-2.496862,0.117966,1.394389,0.196874,0.260068,0.276478,0,0,0,48,7.208908,1.04234,12.29416,8.16629,-0.228471,0.031597,0,0
89537,7.106256,-2.970144,0.083991,1.395923,0.161741,0.254031,0.26983,0,0,0,48,7.205588,1.04234,12.29628,8.16629,-0.207886,0.046145,0,0
89557,7.051187,-2.084648,0.023323,1.39669,0.095683,0.253887,0.264801,0,0,0,48,7.202229,1.04234,12.29917,8.16629,-0.174785,0.079102,0,0
89578,6.992267,-1.168618,0.012683,1.395923,0.040934,0.281867,0.266521,0,0,0,48,7.198836,1.04234,12.29911,8.16629,-0.1614,0.120466,0,0
89599,7.00468,-2.527396,-0.104726,1.392855,-0.177781,0.29522,0.2756,0,0,0,48,7.195418,1.04234,12.30626,8.16629,-0.05872,0.236501,0,0
89619,6.904995,-1.351824,-0.285328,1.38902,-0.416533,0.333001,0.290785,0,0,0,48,7.191986,1.04234,12.32254,8.16629,0.041766,0.374767,0,0
89638,6.809836,0.907718,-0.152299,1.385952,-0.371897,0.344671,0.304287,0,0,0,48,7.188891,1.04234,12.33663,8.16629,0.013613,0.358284,0,0
89660,6.722722,3.686344,-0.374955,1.376748,-0.577296,0.346808,0.32047,0,0,0,48,7.185114,1.04234,12.34749,8.16629,0.115244,0.462052,0,0
89680,6.724662,6.220695,-0.510988,1.366777,-0.612096,0.340039,0.330189,0,0,0,48,7.181699,1.04234,12.35369,8.16629,0.136029,0.476067,0,0
89701,6.811827,7.442069,-0.569721,1.354505,-0.576185,0.235301,0.309115,0,0,0,48,7.178319,1.04234,12.377,8.16629,0.170442,0.405743,0,0
89723,6.898833,6.785581,-0.552323,1.342233,-0.561593,0.039618,0.230074,0,0,0,48,7.174658,1.04234,12.39838,8.16629,0.260987,0.300606,0,0
89743,6.967712,8.785581,-0.524961,1.331495,-0.357719,-0.168037,0.110968,0,0,0,48,7.171393,1.04234,12.40145,8.16629,0.262878,0.094841,0,0
89763,7.100291,8.037489,-0.518738,1.320758,-0.228197,-0.315204,-0.031924,0,0,0,48,7.168199,1.04234,12.40394,8.16629,0.271701,-0.043504,0,0
89785,7.297032,4.205428,-0.409971,1.310787,-0.123076,-0.368077,-0.164796,0,0,0,48,7.164772,1.04234,12.40794,8.16629,0.245576,-0.1225,0,0
89805,7.452478,-3.519763,-0.101448,1.308486,-0.146207,-0.288007,-0.224574,0,0,0,48,7.161737,1.04234,12.4187,8.16629,0.217107,-0.0709,0,0
89827,7.305332,-4.512129,0.15376,1.311554,-0.130772,-0.210407,-0.230027,0,0,0,48,7.158474,1.04234,12.44194,8.16629,0.170589,-0.039818,0,0
89847,7.101999,-0.481595,0.046121,1.313088,-0.136335,-0.227772,-0.223576,0,0,0,48,7.15556,1.04234,12.46521,8.16629,0.182054,-0.045719,0,0
89868,7.036039,1.151993,-0.024352,1.312321,-0.128741,-0.228311,-0.224115,0,0,0,48,7.152684,1.04234,12.46858,8.16629,0.178526,-0.049785,0,0
89888,7.067176,0.678711,-0.006101,1.311554,-0.088659,-0.220608,-0.222519,0,0,0,48,7.14984,1.04234,12.4519,8.16629,0.154634,-0.065975,0,0
89910,7.076752,0.449703,0.055752,1.312321,-0.018634,-0.223894,-0.221529,0,0,0,48,7.146744,1.04234,12.44848,8.16629,0.121264,-0.10263,0,0
89930,7.074617,0.434436,0.119222,1.313855,0.065452,-0.229503,-0.225917,0,0,0,48,7.14395,1.04234,12.46868,8.16629,0.082026,-0.147477,0,0
89950,7.080371,0.281764,0.080446,1.315389,0.089292,-0.25786,-0.233511,0,0,0,48,7.141171,1.04234,12.48393,8.16629,0.084284,-0.173576,0,0
89973,7.114855,0.84665,0.023287,1.316923,0.183525,-0.258762,-0.243574,0,0,0,48,7.138123,1.04234,12.47565,8.16629,0.037619,-0.221143,0,0
89995,7.166526,-0.649534,0.266079,1.322291,0.406649,-0.268888,-0.253088,0,0,0,48,7.135078,1.04234,12.46257,8.16629,-0.068881,-0.337768,0,0
90015,7.165795,-1.367091,0.32193,1.326893,0.480505,-0.27752,-0.262942,0,0,0,48,7.132304,1.04234,12.4656,8.16629,-0.101493,-0.379013,0,0
90035,7.140099,-2.13045,0.234874,1.331495,0.428344,-0.252443,-0.263514,0,0,0,48,7.129517,1.04234,12.4721,8.16629,-0.087951,-0.340393,0,0
90053,7.110775,-1.382358,0.37564,1.337631,0.614837,-0.203919,-0.249799,0,0,0,48,7.12699,1.04234,12.46675,8.16629,-0.205459,-0.409378,0,0
90076,7.113081,-2.878541,0.249207,1.343767,0.516413,-0.096439,-0.208273,0,0,0,48,7.123871,1.04234,12.44442,8.16629,-0.209987,-0.306426,0,0
90097,7.112552,-6.496862,0.543958,1.353738,0.559583,0.043953,-0.132614,0,0,0,48,7.120996,1.04234,12.42674,8.16629,-0.301768,-0.257815,0,0
90117,7.017827,-9.535029,0.613023,1.364476,0.334166,0.217184,-0.02717,0,0,0,48,7.118079,1.04234,12.41574,8.16629,-0.275675,-0.058491,0,0
90139,6.791717,-8.069381,0.545371,1.376748,0.092107,0.374296,0.114065,0,0,0,48,7.114803,1.04234,12.40692,8.16629,-0.233201,0.141095,0,0
90157,6.623295,-3.489228,0.435606,1.385185,0.057979,0.409263,0.215596,0,0,0,48,7.112063,1.04234,12.40303,8.16629,-0.233621,0.175642,0,0
90179,6.537833,2.174894,0.072261,1.388253,-0.016406,0.358404,0.280768,0,0,0,48,7.10895,1.04234,12.40531,8.16629,-0.170999,0.187405,0,0
90199,6.679258,3.487871,-0.077168,1.387486,0.06005,0.298322,0.295801,0,0,0,48,7.105771,1.04234,12.41294,8.16629,-0.179186,0.119136,0,0
90219,6.868983,-0.374725,-0.010218,1.386719,0.041632,0.276774,0.29013,0,0,0,48,7.102543,1.04234,12.41924,8.16629,-0.159203,0.117571,0,0
90242,6.925514,-1.306022,-0.000253,1.386719,0.023457,0.279137,0.284554,0,0,0,48,7.098948,1.04234,12.42585,8.16629,-0.151297,0.12784,0,0
90262,6.920549,-1.733503,0.059609,1.387486,0.014737,0.293071,0.283222,0,0,0,48,7.095645,1.04234,12.43388,8.16629,-0.153904,0.139167,0,0
